,PC1,PC2,PC3,classe
0,-3.115293323176656,0.5866595588544765,0.0066995687597409285,False
1,-0.7302775013713967,-1.5439640907656658,-0.17202904044706707,False
2,3.3089993391226673,1.4152002225188713,-0.0689562647075231,True
3,1.6434680052321362,-0.6711090778373929,1.3578966936535934,True
4,0.9002862530058838,-1.214651587846921,0.7774491923291712,False
5,-2.471257845739392,-0.07270061768673311,-0.12015094949979337,False
6,0.029242012356298114,0.5474227825719541,1.4611112862512496,True
7,1.2490091946177404,-0.9788598209885335,1.1250810207094797,True
8,-2.2469739076836017,1.0078992208129836,0.6777989289010786,False
9,-0.28979358019764173,-0.8655253023025458,0.4125493592336433,False
10,2.6310460458129508,0.5744815095426742,0.035025487756546805,True
11,3.7034581497370676,1.7229509656700168,0.16385940823658854,True
12,0.004138878194747017,-0.7397224504150754,0.6756683820092041,False
13,0.06712780948975881,-0.503085993246536,-1.8669533332841852,False
14,-3.1152933231766533,0.5866595588544733,0.006699568759741384,False
15,1.7946268311751135,-0.3592006811102609,1.6537061907085435,True
16,1.8336407349517967,-0.46639658797645606,1.7299497805936652,False
17,0.8974570873941726,1.764915862891926,-0.23332717691089305,True
18,-1.4307201502534832,-0.8641640645768088,-0.09037597062574698,False
19,-3.1717004946214797,0.607099408502125,-0.038497879678473554,False
20,-3.1717004946214797,0.607099408502125,-0.038497879678473554,False
21,-3.1152933231766533,0.5866595588544733,0.006699568759741384,False
22,-3.1717004946214797,0.607099408502125,-0.038497879678473554,False
23,2.022622249165449,1.3757846245743077,-0.07513535696068645,False
24,-3.1717004946214797,0.607099408502125,-0.038497879678473554,False
25,1.039988018329116,1.7293690720594521,-0.17372145954088514,True
26,-2.5019257167846716,1.3845314786880514,-1.3045968950002707,False
27,1.5401337492787608,0.9148405182073316,-0.7496228238428511,True
28,-3.1717004946214797,0.607099408502125,-0.038497879678473554,False
29,0.14666980912968997,-0.7752692412475494,0.7352740993792124,False
30,-0.206666586365903,0.2707513164182639,1.2038743547473718,False
31,-2.285987811460285,1.115095127679179,0.6015553390159567,False
32,-1.3370121266054809,2.3290415517987677,-0.49796998122065456,False
33,0.681140888504477,1.5635612673987394,-0.6435484954617675,True
34,-2.587068954287423,1.119562641514203,0.5663708802057125,False
35,-1.9404982462991507,1.6117444237747034,1.0278178817293284,False
36,0.9734566586715053,1.8197928839047783,-0.3411141155196744,True
37,-3.1717004946214797,0.607099408502125,-0.038497879678473554,False
38,1.8233628972330385,-0.07379199428876072,-0.26245903293565476,False
39,2.348854463858705,0.24826593083896095,-0.14521368464497153,True
40,1.8531287943291244,0.4051737010455096,-0.7885724297568114,False
41,-3.1152933231766533,0.5866595588544733,0.006699568759741384,False
42,1.9368335390399603,-0.15795955341123782,-0.7388688833371332,True
43,-0.6333148393923288,0.17671403294232144,-1.785300263462865,False
44,-0.9912660601178901,-0.37928228462645797,-0.8958493977680783,True
45,0.23438446442815858,1.5315704846609033,-1.4803541103428648,False
46,1.6072893998578128,-0.4257053437891356,-0.7649765431359257,True
47,0.20146029234915674,-0.6652803262766325,0.8197869049839593,False
48,0.8408823159026804,-0.042828178293637574,1.509168470472892,False
49,-1.3405819496390712,0.7499965063221761,0.9764681617394554,False
50,1.8934701447743532,-0.13118003945848167,-1.2182230792110107,True
51,0.7043388255623653,-1.2689637225967447,0.6863115038372811,False
52,3.601315109289699,1.6714318390249148,0.23347811523456713,True
53,-0.4989823565329312,0.014519699912225058,0.901439974805279,False
54,-0.6401393007569834,0.07019648013331864,0.8948150919181357,False
55,-0.555389527977758,0.03495954955987672,0.8562425263670639,True
56,1.3592132054885762,-0.19253883424513965,-1.068218506369845,True
57,-2.330100901515341,-0.12837739790782599,-0.11352606661265015,False
58,-3.1717004946214797,0.607099408502125,-0.038497879678473554,False
59,-0.02983485248930752,-2.223764116954524,-0.2536821102683866,False
60,-1.6282842659223629,-0.7880474347080633,-0.1421983019511049,False
61,-2.0974317699659863,1.4502363821586852,1.0129237831225606,False
62,-0.49841522691262335,0.5969000796917435,-2.3673668899656675,True
63,-0.6281344609240268,-1.492444964120565,-0.24164774744504544,True
64,0.20146029234915674,-0.6652803262766325,0.8197869049839593,False
65,0.16012111886159233,0.8843505960385565,-0.5246726443909265,True
66,1.2749221599140688,0.7401070377708264,-1.4505791314688186,True
67,1.5937629886581053,-0.10658253623483806,-1.20042670353839,True
68,0.17644344118764693,-1.8047086456258559,-0.873966505759308,True
69,-1.3285771098061143,-0.8126449379317073,-0.15999467762372566,True
70,-1.2808490280213558,-0.424668743600489,-0.755857814554883,True
71,-0.6965464722018108,0.09063632978097039,0.8496176434799207,False
72,-0.12662991442170934,-2.116258349829296,-0.4281039830745883,True
73,-2.3127076338471975,-0.041621340689282325,-0.14457220805955712,True
74,-0.1723657834242504,-2.18821732612205,-0.3132878276383946,False
75,-1.1989543639995524,-0.23318169256003773,-1.0698669366340106,False
76,1.6174135880705955,-0.4956893059868102,-0.6427813355953513,True
77,1.5253947358360096,-0.6171923948295862,-0.45096742105679827,True
78,-0.4989823565329312,0.014519699912225058,0.901439974805279,True
79,0.16012111886159233,0.8843505960385565,-0.5246726443909265,True
80,-1.5718770944775353,-0.808487284355715,-0.09700085351289003,True
81,-0.4989823565329312,0.014519699912225058,0.901439974805279,False
82,-0.6401393007569834,0.07019648013331864,0.8948150919181357,False
83,0.9019029412312447,-1.34508035246549,0.7381338351626394,False
84,-0.08624202393413477,-2.2033242673068716,-0.29887955870660154,True
85,-3.1152933231766533,0.5866595588544733,0.006699568759741384,False
86,-1.0703725479752175,-1.432300670064447,-0.28345708914243295,False
87,0.7607459970071926,-1.2894035722443966,0.731508952275496,True
88,-0.7302775013713952,-1.5439640907656662,-0.17202904044706652,False
89,-1.4307201502534832,-0.8641640645768088,-0.09037597062574698,False
90,0.9019029412312447,-1.34508035246549,0.7381338351626394,True
91,-3.1152933231766533,0.5866595588544733,0.006699568759741384,False
92,-1.48712732169831,-0.8437242149291573,-0.13557341906396203,True
93,1.6072893998578128,-0.4257053437891356,-0.7649765431359257,False
94,0.6990167901931079,1.3248548527578805,0.19501227092945284,False
95,0.6455292077147186,1.421618328908311,-0.4065371324849993,False
96,0.9019029412312447,-1.34508035246549,0.7381338351626394,False
97,0.6755516061372606,-1.3043891082781696,-1.7567924885669517,False
98,-0.08624202393413477,-2.2033242673068716,-0.29887955870660154,False
99,-2.681820608785573,0.7872143951394186,0.3157588315889776,False
100,2.144022640080696,3.051471741050282,0.35158680643899215,False
101,2.47144607027996,0.2864843246251076,2.4586467032491295,False
102,0.7170583796714891,-1.0258361397601432,-2.200026035014066,False
103,2.4346431739841945,1.7820101088245066,0.5185198417314751,True
104,2.629996282172155,0.3175636016225574,2.4342254446893663,True
105,3.1513450363295528,0.9939324326133597,1.3147428954679075,True
106,3.2433638885641387,1.1154355214561353,1.1229289809293546,True
107,-0.7866846728162228,-1.5235242411180145,-0.21722648888528184,False
108,3.611439297502481,1.6014478768272404,0.3556733227751416,True
109,1.7822724901100588,-0.22072910478174718,-1.3479333332539727,True
110,-0.1723657834242504,-2.18821732612205,-0.3132878276383946,False
111,1.9663101945792312,0.022277072903805668,-1.7315611623310785,True
112,0.5356118205649262,-0.1333375816219482,-0.32161895967168,True
113,1.8386796615548862,-0.24116895442939876,-1.3027358848157577,True
114,1.2963617518456416,-1.0373296093143494,0.9709495081067537,True
115,1.3013055615901221,0.5618454255508623,-0.4505078003704917,True
116,-0.4395784194297272,-1.1573037096410586,0.16972069666155834,False
117,1.2963617518456416,-1.0373296093143494,0.9709495081067537,True
118,2.3698236194105537,0.36805775473310987,-1.2994165283460242,True
119,0.8471124580117777,-1.455069267436407,0.6536210295578924,False
120,0.9019029412312447,-1.34508035246549,0.7381338351626394,True
121,0.7849006171772064,1.4846516294252718,-0.7524825596262783,True
122,1.4527283509279116,-0.48847489515964515,-1.3740409930527655,True
123,2.129378743496554,0.1454914266952088,-0.9609861477071326,True
124,0.9019029412312447,-1.34508035246549,0.7381338351626394,True
125,0.47340604458046964,1.2603740364387443,-1.3764411081498862,True
126,-0.8326373001875235,1.3079190057213745,-0.7454539545116999,True
127,-2.9741363789526014,0.5309827786333796,0.013324451646884599,False
128,2.185785914941382,0.1250515770475573,-0.9157886992689177,True
129,1.2399545804008143,-1.0168897596666977,0.9257520596685386,True
130,-0.6949297839764501,-0.03979243483759839,0.8103022863133886,False
131,-0.26307375781072967,0.2911911660659155,1.1586769063091569,True
132,-0.22877295486907803,-2.167777476474398,-0.3584852760766094,False
133,-1.7144080254124785,-0.7729404935232411,-0.15660657088289817,False
134,-2.0988057566768763,1.4301063927700652,0.9599429486396956,False
135,-1.4831128805740141,0.78554329715465,0.9168624443694474,False
