"","Binaria","Ordinal","rpb"
"228","Retornar_trabalho","Dor_costas_VAS","0.261633337495244"
"229","Retornar_trabalho","Dor_pernas_VAS","0.382547347569216"
"230","Retornar_trabalho","IDADE","0.514937437321455"
"231","Retornar_trabalho","BPI_3_v1","0.230534888890611"
"232","Retornar_trabalho","BPI_4_v1","0.157540549501659"
"233","Retornar_trabalho","BPI_5_v1","0.245746836423351"
"234","Retornar_trabalho","BPI_6_v1","0.18385587040013"
"235","Retornar_trabalho","BPI_8_v1","-0.0914966262058616"
"236","Retornar_trabalho","BPI_9a_v1","0.163886312910289"
"237","Retornar_trabalho","BPI_9b_v1","0.069710943261446"
"238","Retornar_trabalho","BPI_9c_v1","0.187713691645911"
"239","Retornar_trabalho","BPI_9d_v1","0.235778778558782"
"240","Retornar_trabalho","BPI_9e_v1","0.116326172134675"
"241","Retornar_trabalho","BPI_9f_v1","0.246367189703348"
"242","Retornar_trabalho","BPI_9g_v1","0.153860911334064"
"243","Masc","Se_SP_haquantosanos","-0.18958486190594"
"244","Masc","QtCirColuna","0.210601318646411"
"245","Masc","Trabalho_Cansativo","-0.0903436989426157"
"246","Masc","Licenca_Tempo","-0.9999"
"247","Masc","Tempo_dor_costas","0.177665578330538"
"248","Masc","Tempo_dor_pernas","0.0873466611173187"
"249","Masc","Andar_velocidade","0.00145488475866068"
"250","Masc","Dor_costas_VAS","0.229148470614245"
"251","Masc","Dor_pernas_VAS","0.0140716719281578"
"252","Masc","IDADE","0.114204710857951"
"253","Masc","BPI_3_v1","0.07075538998031"
"254","Masc","BPI_4_v1","0.0340941501468695"
"255","Masc","BPI_5_v1","0.0492674923335235"
"256","Masc","BPI_6_v1","0.214187192092253"
"257","Masc","BPI_8_v1","-0.0175521017114562"
"258","Masc","BPI_9a_v1","0.0575981159281104"
"259","Masc","BPI_9b_v1","0.107164856703151"
"260","Masc","BPI_9c_v1","0.130096261267563"
"261","Masc","BPI_9d_v1","0.103380285775342"
"262","Masc","BPI_9e_v1","0.167327529623013"
"263","Masc","BPI_9f_v1","0.120186295461412"
"264","Masc","BPI_9g_v1","0.105436643803014"
"265","Fem","Se_SP_haquantosanos","0.18958486190594"
"266","Fem","QtCirColuna","-0.210601318646411"
"267","Fem","Trabalho_Cansativo","0.0903436989426157"
"268","Fem","Licenca_Tempo","0.9999"
"269","Fem","Tempo_dor_costas","-0.177665578330538"
"270","Fem","Tempo_dor_pernas","-0.0873466611173187"
