"","Binaria","Ordinal","rpb"
"106","Desempregado","Andar_velocidade","-0.122762559231319"
"107","Desempregado","Dor_costas_VAS","0.33508141402358"
"108","Desempregado","Dor_pernas_VAS","0.0978301618203458"
"109","Desempregado","IDADE","0.0464266122402861"
"110","Desempregado","BPI_3_v1","0.0547647687261911"
"111","Desempregado","BPI_4_v1","0.0661505918796811"
"112","Desempregado","BPI_5_v1","0.0282589921234608"
"113","Desempregado","BPI_6_v1","0.177855636994445"
"114","Desempregado","BPI_8_v1","0.035238270788469"
"115","Desempregado","BPI_9a_v1","-0.116850894093075"
"116","Desempregado","BPI_9b_v1","-0.171315081838054"
"117","Desempregado","BPI_9c_v1","0.0508195159039277"
"118","Desempregado","BPI_9d_v1","-0.0309456376133754"
"119","Desempregado","BPI_9e_v1","-0.123829243303465"
"120","Desempregado","BPI_9f_v1","-0.00823441914361553"
"121","Desempregado","BPI_9g_v1","-0.134863771375634"
"122","Desempregado","Oswestry1_v1","0.0275721562595682"
"123","Desempregado","Oswestry2_v1","0.0432661788855184"
"124","Desempregado","Oswestry3_v1","0.0140998950064346"
"125","Desempregado","Oswestry4_v1","0.000574308962257039"
"126","Desempregado","Oswestry5_v1","-0.0166892807633245"
"127","Desempregado","Oswestry6_v1","0.062349308598581"
"128","Desempregado","Oswestry7_v1","-0.00606806718032048"
"129","Desempregado","Oswestry8_v1","-0.0704442822010519"
"130","Desempregado","Oswestry9_v1","-0.0220508590857905"
"131","Desempregado","Oswestry10_v1","-0.0099335800772756"
"132","Desempregado","Somatoria_Owestry","0.00191963851798484"
"133","Licenca_Medica","Se_SP_haquantosanos","-0.372251416100619"
"134","Licenca_Medica","QtCirColuna","0.228458172409143"
"135","Licenca_Medica","Trabalho_Cansativo","-0.312595800560899"
"136","Licenca_Medica","Licenca_Tempo","0.648552343618681"
"137","Licenca_Medica","Tempo_dor_costas","-0.0769163241291371"
"138","Licenca_Medica","Tempo_dor_pernas","0.123979183699482"
"139","Licenca_Medica","Andar_velocidade","-0.0462643070984944"
"140","Licenca_Medica","Dor_costas_VAS","0.181709995310605"
"141","Licenca_Medica","Dor_pernas_VAS","0.337853970753681"
"142","Licenca_Medica","IDADE","-0.0759492126584085"
"143","Licenca_Medica","BPI_3_v1","0.200564093154783"
"144","Licenca_Medica","BPI_4_v1","0.224992234175088"
"145","Licenca_Medica","BPI_5_v1","0.123286563869181"
"146","Licenca_Medica","BPI_6_v1","0.0305839235558911"
"147","Licenca_Medica","BPI_8_v1","0.253453652991395"
"148","Licenca_Medica","BPI_9a_v1","0.385243316901982"
"149","Licenca_Medica","BPI_9b_v1","0.336758884900143"
"150","Licenca_Medica","BPI_9c_v1","0.28388572239622"
"151","Licenca_Medica","BPI_9d_v1","0.236442519553931"
"152","Licenca_Medica","BPI_9e_v1","0.255669049906441"
"153","Licenca_Medica","BPI_9f_v1","0.219430670978645"
"154","Licenca_Medica","BPI_9g_v1","0.15015852202939"
"155","Licenca_Medica","Oswestry1_v1","0.170936893352184"
"156","Licenca_Medica","Oswestry2_v1","0.0373996292794756"
"157","Licenca_Medica","Oswestry3_v1","0.0481506473121354"
"158","Licenca_Medica","Oswestry4_v1","0.00142106504178409"
"159","Licenca_Medica","Oswestry5_v1","0.0619873456197866"
"160","Licenca_Medica","Oswestry6_v1","0.0849723985450867"
"161","Licenca_Medica","Oswestry7_v1","0.182877631062977"
"162","Licenca_Medica","Oswestry8_v1","-0.0674885894769587"
"163","Licenca_Medica","Oswestry9_v1","0.0032049033685036"
"164","Licenca_Medica","Oswestry10_v1","0.0138019317606686"
"165","Licenca_Medica","Somatoria_Owestry","0.0543157941581041"
"166","Aposentado_Invalidez","Se_SP_haquantosanos",NA
"167","Aposentado_Invalidez","QtCirColuna","0.668878110576698"
"168","Aposentado_Invalidez","Trabalho_Cansativo","-0.100674935623405"
"169","Aposentado_Invalidez","Licenca_Tempo","0.9999"
"170","Aposentado_Invalidez","Tempo_dor_costas","0.188155177328236"
"171","Aposentado_Invalidez","Tempo_dor_pernas","0.197177630750121"
"172","Aposentado_Invalidez","Andar_velocidade","-0.408420074963896"
"173","Aposentado_Invalidez","Dor_costas_VAS","0.142550183306148"
"174","Aposentado_Invalidez","Dor_pernas_VAS","0.663110192804442"
"175","Aposentado_Invalidez","IDADE","0.0179857751717594"
"176","Aposentado_Invalidez","BPI_3_v1","0.299367552924091"
"177","Aposentado_Invalidez","BPI_4_v1","0.176660161975048"
"178","Aposentado_Invalidez","BPI_5_v1","0.269372321566273"
"179","Aposentado_Invalidez","BPI_6_v1","0.0870089841341618"
"180","Aposentado_Invalidez","BPI_8_v1","0.0674648102142877"
"181","Aposentado_Invalidez","BPI_9a_v1","0.166611135776905"
"182","Aposentado_Invalidez","BPI_9b_v1","0.0401129986172785"
"183","Aposentado_Invalidez","BPI_9c_v1","0.295214328447196"
"184","Aposentado_Invalidez","BPI_9d_v1","0.211611008416195"
"185","Aposentado_Invalidez","BPI_9e_v1","0.101971972175339"
"186","Aposentado_Invalidez","BPI_9f_v1","0.185618132485641"
